,num__amount,num__device_risk_score,num__ip_risk_score,cat__transaction_type_ATM,cat__transaction_type_Online,cat__merchant_category_Clothing,cat__merchant_category_Travel,cat__country_NG,remainder__is_fraud
952,187.31461003300456,0.2952061287492007,0.1085729480803129,0.0,0.0,0.0,0.0,0.0,0
5359,127.05965036502154,0.098098929169162,0.1842413311923818,0.0,0.0,1.0,0.0,0.0,0
3857,117.52507484110522,0.105772949080536,0.1454723499442268,0.0,0.0,0.0,0.0,0.0,0
5861,66.91343128639622,0.2248963133249764,0.0032179419884336,1.0,0.0,0.0,0.0,0.0,0
3145,167.1354719472047,0.2831880319825155,0.1826513281927068,0.0,0.0,0.0,0.0,0.0,0
3305,85.01736121675937,0.1767540494356154,0.0538371489608265,0.0,1.0,0.0,0.0,0.0,0
3006,120.54159815620751,0.0636050466610528,0.2053659527114258,0.0,0.0,0.0,0.0,0.0,0
9001,56.62770016597021,0.0816337936906854,0.270588765758575,0.0,0.0,0.0,0.0,0.0,0
7770,88.17468122712384,0.1516239916973705,0.1019476664882619,0.0,0.0,0.0,0.0,0.0,0
7438,1.0,0.1174648985714318,0.2362110845349847,0.0,0.0,1.0,0.0,0.0,0
7942,167.3928793631245,0.2885717828590098,0.2034325717268446,0.0,0.0,1.0,0.0,0.0,0
9238,159.11201949292243,0.1008381918490795,0.0944265336178639,0.0,0.0,0.0,0.0,0.0,0
1056,89.45958377468945,0.2209764023110632,0.1532086287496399,1.0,0.0,0.0,1.0,0.0,0
3154,103.82899656017337,0.2102881638154562,0.1842951616901517,0.0,0.0,0.0,0.0,0.0,0
3787,72.7170503394284,0.1218973140208226,0.2521982789733108,0.0,0.0,0.0,1.0,0.0,0
9189,29.324251340140265,0.2698310499056616,0.2563027034847931,1.0,0.0,0.0,0.0,0.0,0
7825,93.72122060349584,0.0194015399557257,0.1185162208900564,1.0,0.0,0.0,0.0,0.0,0
7539,45.70387353551829,0.0063225746738821,0.2068634276808327,0.0,0.0,0.0,0.0,0.0,0
7231,88.05340892714395,0.0201116252909358,0.1792881723653712,0.0,1.0,0.0,0.0,0.0,0
764,66.28270867018503,0.1512189326055104,0.2451894905173543,0.0,0.0,0.0,1.0,0.0,0
5019,98.67925004564772,0.2160806511140408,0.2885132768392836,0.0,0.0,0.0,1.0,0.0,0
4903,133.8258277390495,0.2101261423012517,0.0447047178560324,1.0,0.0,0.0,0.0,0.0,0
8093,8893.770032426824,0.8678448277708307,0.9317833496819912,0.0,0.0,0.0,0.0,0.0,1
6843,150.7523471729238,0.1779535101202564,0.2323390228546823,0.0,1.0,1.0,0.0,0.0,0
2165,22.168429062989272,0.8084557379254315,0.8585705523888356,0.0,0.0,0.0,0.0,0.0,1
1862,32.71254479752152,0.0761447247365681,0.1840539254247652,0.0,1.0,0.0,0.0,0.0,0
7850,45.376647976183,0.1630613801521646,0.2784082611559818,1.0,0.0,1.0,0.0,0.0,0
9123,49.60767254664287,0.2998287546329081,0.2228995323436985,0.0,0.0,0.0,0.0,0.0,0
2340,58.47438508612293,0.1060159913814847,0.0579006198634511,0.0,0.0,0.0,0.0,0.0,0
5527,38.92647614383377,0.237867074512613,0.1530086969479694,0.0,0.0,0.0,1.0,0.0,0
6743,121.6289661042424,0.2130298237056997,0.0922040932921268,0.0,0.0,0.0,0.0,0.0,0
4003,155.65965622884886,0.2582861471236544,0.0553491972164393,0.0,0.0,0.0,1.0,0.0,0
1123,41.12570131967794,0.2911149116769372,0.2428825744251003,0.0,0.0,0.0,0.0,0.0,0
8709,66.64792621056564,0.0595298251554763,0.2506664648563287,1.0,0.0,0.0,0.0,0.0,0
4049,92.91895084947365,0.2160732643032404,0.003987150029929,0.0,1.0,0.0,0.0,0.0,0
7640,71.80352601088558,0.2371981975056734,0.1233448267083393,0.0,0.0,0.0,1.0,0.0,0
765,183.95123992519143,0.2319172373591287,0.0583992033671808,0.0,0.0,0.0,0.0,0.0,0
2344,173.11870757117146,0.025614658410679,0.0697936382640986,0.0,0.0,0.0,0.0,0.0,0
4071,132.1182796025089,0.1922224117726374,0.1635148484009439,0.0,0.0,0.0,0.0,0.0,0
7216,22.168429062989272,0.9755078994782242,0.7870487412192068,0.0,1.0,0.0,0.0,1.0,1
4216,150.72931266307336,0.065613792392227,0.2029430237396534,0.0,1.0,0.0,0.0,0.0,0
7952,86.61194319772041,0.0416267959746681,0.1857032533494282,0.0,1.0,0.0,0.0,0.0,0
5970,172.874214891585,0.2171973495490602,0.2845983247121372,1.0,0.0,0.0,0.0,0.0,0
3350,1.0,0.0461932701641317,0.0964858632977413,1.0,0.0,0.0,0.0,0.0,0
4695,76.7764030071827,0.0259797949378984,0.0177566442011597,0.0,0.0,0.0,0.0,0.0,0
3399,109.66521990529964,0.258433650662058,0.2342032172349809,0.0,1.0,0.0,0.0,0.0,0
4081,56.2454122312489,0.2343886172715562,0.0261288948669444,0.0,0.0,0.0,0.0,0.0,0
9149,66.25607517849411,0.0705822312404058,0.1261711377655277,1.0,0.0,0.0,0.0,0.0,0
1224,165.79436335230588,0.1442183453713913,0.0755981513704733,0.0,0.0,0.0,0.0,0.0,0
6292,73.75914018535673,0.0759784529663048,0.2610294547962275,0.0,0.0,0.0,0.0,0.0,0
3122,96.06950991233715,0.076678970298162,0.2198481723317632,0.0,0.0,0.0,0.0,0.0,0
510,117.59077254569482,0.1161260051460984,0.0033144558071493,0.0,1.0,0.0,0.0,0.0,0
5794,9.166994824044778,0.1154542115007481,0.1637086861687989,0.0,1.0,1.0,0.0,0.0,0
8181,77.32686748153148,0.0589010218520821,0.0865961294235784,0.0,0.0,0.0,1.0,0.0,0
9417,122.5498685216307,0.2196708187275305,0.1236779652189264,0.0,0.0,0.0,1.0,0.0,0
96,74.8914246573711,0.2457665910046143,0.0450982200104393,0.0,0.0,0.0,0.0,0.0,0
6681,120.60546025686187,0.216122855734006,0.2858238368535667,0.0,0.0,0.0,0.0,0.0,0
1512,11.371071731927287,0.2225998377074356,0.0207733486990645,1.0,0.0,0.0,0.0,0.0,0
8791,78.2041533273236,0.065110427319101,0.0119140136853455,0.0,0.0,0.0,0.0,0.0,0
119,184.9006580751744,0.2839151467121248,0.1594095215527236,1.0,0.0,0.0,0.0,0.0,0
7791,82.50647983385312,0.2499448330845155,0.0237768478478175,0.0,1.0,0.0,0.0,0.0,0
6517,129.9125406840683,0.1061386907791863,0.011710490287305,0.0,0.0,1.0,0.0,0.0,0
33,135.33542351011545,0.0731185041035093,0.0833049940210806,0.0,0.0,0.0,0.0,0.0,0
7887,119.50627691337984,0.0473885584325244,0.0643223876537205,1.0,0.0,0.0,0.0,0.0,0
6830,59.32789719972714,0.2787253145132943,0.2319753519369137,0.0,1.0,1.0,0.0,0.0,0
5421,160.53506265737582,0.1311921772889288,0.0067889850160996,0.0,1.0,0.0,0.0,0.0,0
1068,46.20670372555168,0.2647885432457538,0.1274175756607314,0.0,0.0,0.0,0.0,0.0,0
1347,99.3333576481769,0.2162101483999448,0.0326472816626269,0.0,0.0,0.0,0.0,0.0,0
4747,43.77982521298638,0.1721451712192385,0.1715305806477583,0.0,0.0,1.0,0.0,0.0,0
6005,60.353422503006,0.0660176374261497,0.1669856272511812,0.0,0.0,0.0,1.0,0.0,0
6039,52.67904263576242,0.1271718702234585,0.1864280134445458,1.0,0.0,0.0,1.0,0.0,0
3817,937.2715924048472,0.7699797841520956,0.7061955569181781,1.0,0.0,0.0,0.0,0.0,1
8446,37.88753842654386,0.1249618469536385,0.1377302204395702,0.0,0.0,0.0,1.0,0.0,0
5269,1.0,0.1814040686744497,0.0050824730260039,0.0,0.0,0.0,1.0,0.0,0
6897,117.330317023625,0.0298483820106419,0.1427474454917092,0.0,1.0,0.0,0.0,0.0,0
5309,187.30768897755289,0.2551872014542974,0.0240883784768102,0.0,0.0,0.0,0.0,0.0,0
31,54.19831276462013,0.0920109879002678,0.0108381174854457,1.0,0.0,0.0,0.0,0.0,0
5674,125.36427538003193,0.0656960197794737,0.2175422134639481,0.0,0.0,0.0,0.0,0.0,0
4386,67.60913493859553,0.2259576265110018,0.1617696762655792,0.0,0.0,0.0,0.0,0.0,0
29,154.71804286403912,0.1640808974863007,0.030920377220238,0.0,1.0,0.0,0.0,0.0,0
4202,105.73189372763456,0.0321240803743636,0.2041435282009932,0.0,0.0,0.0,0.0,0.0,0
7507,157.03957237772693,0.2733652410989394,0.0171000951297982,0.0,0.0,0.0,0.0,0.0,0
735,150.04822951444913,0.1259022399221924,0.2656951714144933,0.0,0.0,1.0,0.0,0.0,0
2067,67.58294079280026,0.1006025719169062,0.098552285358201,0.0,1.0,0.0,0.0,0.0,0
106,90.70496524121664,0.2419137646815676,0.114458060041054,0.0,0.0,0.0,0.0,0.0,0
9644,28.289220132151527,0.0648158171889955,0.1576254137968361,0.0,1.0,0.0,0.0,0.0,0
8894,59.08840082488301,0.0174396849893732,0.2488632791772166,0.0,0.0,0.0,0.0,0.0,0
8020,139.07373094306288,0.2025485870027521,0.2553583023042375,1.0,0.0,0.0,1.0,0.0,0
2232,141.73748613216512,0.1270948875323683,0.1021871541359195,1.0,0.0,0.0,0.0,0.0,0
993,108.95570056842335,0.2084571676425886,0.1650961424115978,0.0,1.0,0.0,0.0,0.0,0
9412,31.15191727820532,0.1100789906792973,0.1160887617115332,0.0,0.0,1.0,0.0,0.0,0
7058,126.2258717297088,0.0359250351621296,0.1008006336413872,0.0,0.0,0.0,0.0,0.0,0
6789,78.89354179636045,0.1318510633063579,0.135200739478905,0.0,0.0,0.0,0.0,0.0,0
360,13.504715128660363,0.1756078907172646,0.2239883298113894,0.0,0.0,0.0,0.0,0.0,0
304,172.20716603564335,0.1407501820076062,0.1125275766054653,0.0,1.0,0.0,0.0,0.0,0
2627,188.48953664185552,0.2804217568184606,0.0276485190406891,0.0,0.0,0.0,1.0,0.0,0
8965,67.96581816461135,0.0167400565650192,0.2837371871362866,1.0,0.0,0.0,0.0,0.0,0
4513,1638.9288301705478,0.7834776122154645,0.7370050475348571,1.0,0.0,1.0,0.0,1.0,1
5910,188.3119930149703,0.0825944671136203,0.261980797566694,0.0,1.0,1.0,0.0,0.0,0
8313,143.29307791668936,0.031979111812239,0.2474531271763363,0.0,0.0,0.0,0.0,0.0,0
3100,111.25946123985132,0.1643667953142659,0.2379433612865841,0.0,0.0,0.0,1.0,0.0,0
5703,76.25326888893761,0.0311010623135174,0.0483521139875674,0.0,0.0,0.0,0.0,0.0,0
3898,164.18595938666095,0.2626457560966139,0.2092907867436851,0.0,1.0,1.0,0.0,0.0,0
5440,173.42511359427,0.1632921024618347,0.2584135700502937,1.0,0.0,1.0,0.0,0.0,0
7930,10.0,0.8003417580186527,0.7281952865331073,0.0,1.0,0.0,1.0,1.0,1
621,22.168429062989272,0.9511183599539128,0.7246637754946362,0.0,0.0,0.0,1.0,0.0,1
7235,103.50442376042834,0.138259200328633,0.1153301187932639,0.0,1.0,0.0,0.0,0.0,0
2498,102.00595412182894,0.1498334376281956,0.1228093028624149,0.0,0.0,0.0,0.0,0.0,0
713,178.95168505460003,0.1229069527521385,0.0953545865890654,0.0,0.0,0.0,1.0,0.0,0
8403,81.1998421468513,0.0735145092795826,0.0849478233163511,0.0,0.0,0.0,0.0,0.0,0
2855,112.99789968218457,0.0748320837298371,0.1997849678525257,0.0,1.0,0.0,0.0,0.0,0
4269,99.0410687416429,0.0175972358158429,0.1660319664374974,0.0,0.0,0.0,0.0,0.0,0
2908,163.10452480129226,0.0197381586741553,0.0309016321862833,0.0,0.0,0.0,0.0,0.0,0
8080,199.2460497076912,0.1049720663324828,0.2528620271158475,1.0,0.0,0.0,0.0,0.0,0
4516,153.10956538135957,0.0569812513003784,0.2486451421315096,0.0,1.0,1.0,0.0,0.0,0
1261,85.20141033938697,0.064461010026136,0.0331075198154042,0.0,0.0,0.0,1.0,0.0,0
3160,12.401823264720916,0.0605054130359629,0.0013237351593282,0.0,0.0,0.0,0.0,0.0,0
970,84.22299685518207,0.0403495732776909,0.1929487139027453,0.0,1.0,0.0,0.0,0.0,0
3912,114.82756607156529,0.2978280597544368,0.0520822297321376,0.0,1.0,0.0,0.0,0.0,0
5198,432.7853914360122,0.8140896993560419,0.9570497565608104,0.0,0.0,0.0,0.0,0.0,1
8846,1290.525748065146,0.8257909086299668,0.8752993405175509,0.0,0.0,1.0,0.0,0.0,1
259,7.678917047374952,0.0204967486714859,0.0905074792379388,0.0,0.0,0.0,1.0,0.0,0
3790,172.51096869168543,0.2530160349037947,0.2710048580075365,0.0,0.0,1.0,0.0,0.0,0
9202,133.06152554321616,0.2193201198760502,0.0608423773300695,1.0,0.0,0.0,0.0,0.0,0
487,20.81960327899013,0.2181172633196546,0.0228911665814347,1.0,0.0,1.0,0.0,0.0,0
7907,26.537970962981404,0.1444553122040449,0.2287583909974866,0.0,0.0,0.0,0.0,0.0,0
518,50.89165247575345,0.1109392840207695,0.0620294752633593,0.0,0.0,0.0,1.0,0.0,0
8342,63.72294205124787,0.1136120291499978,0.113053194723852,0.0,0.0,0.0,1.0,0.0,0
311,141.74586737133768,0.0196945518386455,0.0028849695821021,0.0,0.0,0.0,0.0,0.0,0
3231,161.02355615933612,0.127821808966348,0.2217152434713466,0.0,0.0,0.0,0.0,0.0,0
7932,171.7204022517414,0.1514326461073591,0.0742967577132353,0.0,0.0,1.0,0.0,0.0,0
7457,136.505304899975,0.2550701910160362,0.2113081608655083,0.0,0.0,0.0,0.0,0.0,0
9783,171.16459742119167,0.1003910840397047,0.1922410088701961,0.0,1.0,0.0,0.0,0.0,0
5183,85.70720219212848,0.2673614214473876,0.177773996048681,0.0,1.0,0.0,0.0,0.0,0
8076,47.341792541493234,0.2512340623928894,0.204921611335743,1.0,0.0,0.0,0.0,0.0,0
6501,62.11474993136968,0.1114399247626256,0.0527152116228505,0.0,1.0,0.0,0.0,0.0,0
6790,105.57998584507568,0.0286227018903431,0.2511981403161924,0.0,0.0,0.0,1.0,0.0,0
7772,93.40316425531228,0.0688817297721795,0.1921813329179792,1.0,0.0,0.0,0.0,0.0,0
2737,162.56252982623428,0.054887510972569,0.1777616414941359,0.0,0.0,0.0,0.0,0.0,0
7841,154.48935071020836,0.015377600006118,0.1319105744491163,0.0,0.0,0.0,0.0,0.0,0
6261,156.70002504073747,0.0566489341816556,0.2977493427377293,1.0,0.0,0.0,0.0,0.0,0
8205,92.94047089548316,0.1402152302428135,0.015887658420179,1.0,0.0,0.0,1.0,0.0,0
1247,54.67463572510948,0.1449344480559253,0.1426095588899573,0.0,0.0,0.0,0.0,0.0,0
9335,13.898820959269033,0.0077534113340146,0.1722654854505371,0.0,0.0,0.0,0.0,0.0,0
4194,86.00377288389964,0.2619453382116905,0.165885421147155,0.0,0.0,0.0,0.0,0.0,0
8000,70.53047025747786,0.1766319978872439,0.1012487643194001,0.0,1.0,0.0,1.0,0.0,0
7377,158.148791311802,0.0361334266355032,0.1510217799998264,0.0,1.0,0.0,0.0,0.0,0
3434,132.4239663348623,0.0205359920048578,0.1758641318372079,0.0,1.0,0.0,0.0,0.0,0
5381,83.48814444878766,0.1257580034160791,0.2344934434625342,0.0,0.0,1.0,0.0,0.0,0
958,48.72681627444232,0.2788281343403305,0.1999542185435604,1.0,0.0,0.0,0.0,0.0,0
416,118.9441893901418,0.2935585036508659,0.2655632600293733,1.0,0.0,0.0,1.0,0.0,0
5741,119.90310874265025,0.1145517297202527,0.1791611687875018,0.0,0.0,1.0,0.0,0.0,0
6727,109.74536026311878,0.1859421678578251,0.18406436429816,1.0,0.0,1.0,0.0,0.0,0
4381,110.06804143422428,0.2929158405459424,0.159361320553845,0.0,0.0,1.0,0.0,0.0,0
5196,155.62820510374164,0.0200732551982485,0.0315766926431887,0.0,0.0,1.0,0.0,0.0,0
1112,199.08007013256756,0.2302842774457549,0.184908632940252,0.0,0.0,0.0,0.0,0.0,0
2688,181.1971743508134,0.1683954096759375,0.18825433756127,0.0,0.0,0.0,0.0,0.0,0
6472,10.0,0.9666028400841584,0.9221195412257424,0.0,0.0,0.0,0.0,0.0,1
8819,138.07448694696805,0.1108545491983264,0.2642281889208595,1.0,0.0,0.0,0.0,0.0,0
7807,119.2705088466024,0.226606314931517,0.2557226075302272,0.0,1.0,0.0,1.0,0.0,0
3410,4946.757788725668,0.8120037601730983,0.9250354679244006,0.0,0.0,0.0,0.0,0.0,1
80,91.08125401958635,0.1681825772928388,0.1089065343859067,0.0,1.0,0.0,1.0,0.0,0
4613,108.48084033588208,0.0177190078271248,0.1231208519350374,1.0,0.0,0.0,0.0,0.0,0
1373,115.3349186829718,0.0592540828145555,0.0508715146062102,0.0,0.0,0.0,1.0,0.0,0
1509,116.30221881829296,0.0711755832670611,0.2233138917746056,0.0,0.0,0.0,0.0,0.0,0
6442,98.76754653281682,0.2498671300551873,0.1560104789199821,0.0,0.0,1.0,0.0,0.0,0
3070,142.811965979947,0.136716184865734,0.1705961635582192,1.0,0.0,0.0,1.0,0.0,0
3015,75.23519645594655,0.1434345545964915,0.2353009870143072,0.0,0.0,1.0,0.0,0.0,0
4822,89.30222854062252,0.0851645490359176,0.1508358857101039,1.0,0.0,1.0,0.0,0.0,0
7821,106.2386743955578,0.0435218786418873,0.0774059836977318,0.0,0.0,0.0,0.0,0.0,0
92,32.68619383840704,0.1457751822549241,0.0666246154530764,0.0,0.0,0.0,0.0,0.0,0
9420,99.04197512091793,0.0462627512498494,0.1980537169629761,0.0,0.0,0.0,0.0,0.0,0
6599,74.89021041380856,0.2473279796499337,0.1218500249865324,1.0,0.0,1.0,0.0,0.0,0
4442,156.09137459937406,0.1922788236919291,0.2921151297064236,1.0,0.0,0.0,0.0,0.0,0
7601,132.9467677426842,0.0553899729224439,0.2075958683781388,0.0,0.0,0.0,1.0,0.0,0
3834,115.4503466387174,0.2399494689342323,0.0746483834272676,0.0,0.0,0.0,0.0,0.0,0
9701,121.62176938280302,0.0035571645211637,0.2594026556228768,1.0,0.0,0.0,0.0,0.0,0
4321,3.1012726391726204,0.0953903997377723,0.2519774174971207,0.0,0.0,0.0,0.0,0.0,0
3393,88.80563723218947,0.2190879325511038,0.1638173811853624,1.0,0.0,0.0,1.0,0.0,0
4751,223.0847508592412,0.2790757108813116,0.2155251305769742,0.0,0.0,0.0,0.0,0.0,0
7228,145.30910786741495,0.2388465099204057,0.051347635068373,0.0,1.0,0.0,0.0,0.0,0
9190,152.12707960462546,0.1669684020735772,0.0166392524392446,0.0,0.0,0.0,0.0,0.0,0
2360,112.09845840277022,0.0011468669185104,0.1718282731430035,0.0,0.0,0.0,0.0,0.0,0
1147,163.2481779885829,0.264739095626281,0.064024720208674,0.0,1.0,0.0,0.0,0.0,0
5665,126.87585634865712,0.138911618903225,0.0663616425137272,1.0,0.0,1.0,0.0,0.0,0
8074,86.3489391292036,0.2678277269094493,0.095996083411296,0.0,0.0,0.0,0.0,0.0,0
4942,84.43895512457235,0.21472444223147,0.0387989392975147,0.0,0.0,0.0,1.0,0.0,0
3662,10.0,0.7719543317345341,0.7390655089457852,0.0,0.0,0.0,0.0,0.0,1
1562,133.06181740574294,0.1969839120180567,0.2799111355627841,0.0,0.0,0.0,0.0,0.0,0
4112,75.01933381892613,0.1103987766427594,0.1862194964723933,0.0,0.0,0.0,0.0,0.0,0
9049,111.73741892040914,0.2326370186256308,0.1829128104121264,0.0,0.0,0.0,0.0,0.0,0
9275,51.01286219951768,0.2516646316424239,0.0802808549261701,1.0,0.0,0.0,1.0,0.0,0
